z,U_0,U_1,U_2
0.012594,0.982025,0,-0.000239451
0.0127619,0.989901,0,-0.000244778
0.0129298,0.997639,0,-0.000250107
0.0130977,1.00524,0,-0.000255435
0.0132657,1.0127,0,-0.000260761
0.0134336,1.02002,0,-0.000266082
0.0136015,1.0272,0,-0.000271396
0.0137694,1.03425,0,-0.000276699
0.0139373,1.04116,0,-0.00028199
0.0141053,1.04793,0,-0.000287266
0.0142732,1.05456,0,-0.000292524
0.0144411,1.06105,0,-0.000297763
0.014609,1.0674,0,-0.00030298
0.0147769,1.07362,0,-0.000308173
0.0149449,1.0797,0,-0.00031334
0.0151128,1.08565,0,-0.000318479
0.0152807,1.09146,0,-0.000323587
0.0154486,1.09713,0,-0.000328663
0.0156165,1.10267,0,-0.000333705
0.0157845,1.10806,0,-0.00033871
0.0159524,1.11333,0,-0.000343677
0.0161203,1.11846,0,-0.000348605
0.0162882,1.12345,0,-0.000353492
0.0164561,1.1283,0,-0.000358336
0.0166241,1.13303,0,-0.000363135
0.016792,1.13761,0,-0.000367889
0.0169599,1.14207,0,-0.000372596
0.0171278,1.14639,0,-0.000377254
0.0172957,1.15057,0,-0.000381863
0.0174637,1.15462,0,-0.000386421
0.0176316,1.15854,0,-0.000390929
0.0177995,1.16233,0,-0.000395384
0.0179674,1.16599,0,-0.000399785
0.0181353,1.16951,0,-0.000404133
0.0183033,1.1729,0,-0.000408427
0.0184712,1.17616,0,-0.000412666
0.0186391,1.17929,0,-0.000416851
0.018807,1.18228,0,-0.000420979
0.0189749,1.18514,0,-0.000425052
0.0191429,1.18787,0,-0.00042907
0.0193108,1.19048,0,-0.000433032
0.0194787,1.19295,0,-0.000436939
0.0196466,1.1953,0,-0.000440791
0.0198145,1.19751,0,-0.000444589
0.0199825,1.1996,0,-0.000448332
0.0201504,1.20156,0,-0.000452021
0.0203183,1.20338,0,-0.000455658
0.0204862,1.20508,0,-0.000459242
0.0206541,1.20665,0,-0.000462775
0.0208221,1.20809,0,-0.000466258
0.02099,1.2094,0,-0.000469692
0.0211579,1.21057,0,-0.000473077
0.0213258,1.21162,0,-0.000476415
0.0214937,1.21253,0,-0.000479708
0.0216617,1.21331,0,-0.00048296
0.0218296,1.21395,0,-0.000486176
0.0219975,1.21448,0,-0.000489362
0.0221654,1.21489,0,-0.000492528
0.0223333,1.2152,0,-0.000495683
0.0225013,1.21544,0,-0.000498831
0.0226692,1.21562,0,-0.000501955
0.0228371,1.21576,0,-0.000505044
0.023005,1.21588,0,-0.00050813
0.0231729,1.216,0,-0.000511256
0.0233409,1.21611,0,-0.000514404
0.0235088,1.21622,0,-0.000517547
0.0236767,1.21633,0,-0.000520686
0.0238446,1.21644,0,-0.000523828
0.0240125,1.21654,0,-0.000526977
0.0241805,1.21665,0,-0.000530129
0.0243484,1.21675,0,-0.000533287
0.0245163,1.21685,0,-0.000536449
0.0246842,1.21694,0,-0.000539616
0.0248521,1.21704,0,-0.000542787
0.0250201,1.21713,0,-0.000545964
0.025188,1.21722,0,-0.000549145
0.0253559,1.21731,0,-0.000552332
0.0255238,1.2174,0,-0.000555523
0.0256917,1.21749,0,-0.00055872
0.0258596,1.21757,0,-0.000561922
0.0260276,1.21765,0,-0.000565129
0.0261955,1.21773,0,-0.000568341
0.0263634,1.21781,0,-0.000571559
0.0265313,1.21789,0,-0.000574782
0.0266992,1.21796,0,-0.000578011
0.0268672,1.21803,0,-0.000581245
0.0270351,1.2181,0,-0.000584485
0.027203,1.21817,0,-0.000587731
0.0273709,1.21824,0,-0.000590982
0.0275388,1.2183,0,-0.000594239
0.0277068,1.21836,0,-0.000597502
0.0278747,1.21842,0,-0.000600771
0.0280426,1.21848,0,-0.000604046
0.0282105,1.21854,0,-0.000607327
0.0283784,1.21859,0,-0.000610614
0.0285464,1.21865,0,-0.000613907
0.0287143,1.2187,0,-0.000617206
0.0288822,1.21875,0,-0.000620512
0.0290501,1.2188,0,-0.000623824
0.029218,1.21884,0,-0.000627142
0.029386,1.21889,0,-0.000630467
0.0295539,1.21893,0,-0.000633798
0.0297218,1.21897,0,-0.000637135
0.0298897,1.219,0,-0.00064048
0.0300576,1.21904,0,-0.00064383
0.0302256,1.21907,0,-0.000647188
0.0303935,1.2191,0,-0.000650552
0.0305614,1.21913,0,-0.000653923
0.0307293,1.21916,0,-0.000657301
0.0308972,1.21919,0,-0.000660686
0.0310652,1.21921,0,-0.000664078
0.0312331,1.21923,0,-0.000667476
0.031401,1.21925,0,-0.000670882
0.0315689,1.21927,0,-0.000674295
0.0317368,1.21929,0,-0.000677715
0.0319048,1.2193,0,-0.000681142
0.0320727,1.21931,0,-0.000684577
0.0322406,1.21932,0,-0.000688018
0.0324085,1.21933,0,-0.000691466
0.0325764,1.21934,0,-0.000694917
0.0327444,1.21934,0,-0.00069838
0.0329123,1.21935,0,-0.000701898
0.0330802,1.21935,0,-0.000705512
0.0332481,1.21935,0,-0.000708846
0.033416,1.21934,0,-0.000711162
0.033584,1.2002,0,-0.000716578
0.0337519,1.143,0,-0.000725411
0.0339198,1.06783,0,-0.0007329
0.0340877,0.994463,0,-0.000743584
0.0342556,0.923389,0,-0.00075897
0.0344236,0.854915,0,-0.000775287
0.0345915,0.789118,0,-0.000792118
0.0347594,0.726067,0,-0.000809211
0.0349273,0.665863,0,-0.000826339
0.0350952,0.608591,0,-0.000843449
0.0352632,0.554344,0,-0.000860496
0.0354311,0.503197,0,-0.000877446
0.035599,0.455193,0,-0.000894264
0.0357669,0.410342,0,-0.000910888
0.0359348,0.368624,0,-0.000927238
0.0361028,0.329993,0,-0.000943216
0.0362707,0.294379,0,-0.000958717
0.0364386,0.261689,0,-0.000973628
0.0366065,0.231816,0,-0.000987843
0.0367744,0.204633,0,-0.00100126
0.0369424,0.180008,0,-0.00101379
0.0371103,0.157794,0,-0.00102536
0.0372782,0.137842,0,-0.00103592
0.0374461,0.119999,0,-0.00104543
0.037614,0.10411,0,-0.00105387
0.037782,0.0900215,0,-0.00106124
0.0379499,0.0775832,0,-0.00106757
0.0381178,0.0666485,0,-0.00107287
0.0382857,0.0570768,0,-0.00107719
0.0384536,0.048734,0,-0.00108058
0.0386216,0.0414933,0,-0.00108311
0.0387895,0.0352359,0,-0.00108482
0.0389574,0.0298514,0,-0.0010858
0.0391253,0.0252377,0,-0.0010861
0.0392932,0.0213014,0,-0.00108579
0.0394612,0.0179573,0,-0.00108493
0.0396291,0.0151283,0,-0.0010836
0.039797,0.0127452,0,-0.00108184
0.0399649,0.0107462,0,-0.00107971
0.0401328,0.00907646,0,-0.00107726
0.0403008,0.00768759,0,-0.00107455
0.0404687,0.00653713,0,-0.0010716
0.0406366,0.00558809,0,-0.00106846
0.0408045,0.0048084,0,-0.00106516
0.0409724,0.0041704,0,-0.00106173
0.0411404,0.00365042,0,-0.00105819
0.0413083,0.00322824,0,-0.00105456
0.0414762,0.00288675,0,-0.00105088
0.0416441,0.00261152,0,-0.00104714
0.041812,0.00239043,0,-0.00104337
0.0419799,0.00221338,0,-0.00103958
0.0421479,0.002072,0,-0.00103577
0.0423158,0.00195936,0,-0.00103196
0.0424837,0.00186978,0,-0.00102815
0.0426516,0.00179861,0,-0.00102434
0.0428195,0.00174208,0,-0.00102054
0.0429875,0.00169713,0,-0.00101676
0.0431554,0.00166131,0,-0.001013
0.0433233,0.00163264,0,-0.00100925
0.0434912,0.00160956,0,-0.00100552
0.0436591,0.00159083,0,-0.00100182
0.0438271,0.00157546,0,-0.000998139
0.043995,0.00156269,0,-0.000994483
0.0441629,0.0015519,0,-0.00099085
0.0443308,0.00154263,0,-0.000987241
0.0444987,0.00153452,0,-0.000983658
0.0446667,0.00152729,0,-0.0009801
0.0448346,0.00152073,0,-0.000976568
0.0450025,0.00151466,0,-0.00097306
0.0451704,0.00150898,0,-0.000969578
0.0453383,0.00150358,0,-0.000966121
0.0455063,0.00149839,0,-0.000962689
0.0456742,0.00149336,0,-0.000959282
0.0458421,0.00148846,0,-0.000955899
0.04601,0.00148364,0,-0.000952541
0.0461779,0.0014789,0,-0.000949207
0.0463459,0.0014742,0,-0.000945898
0.0465138,0.00146955,0,-0.000942613
0.0466817,0.00146494,0,-0.000939351
0.0468496,0.00146035,0,-0.000936114
0.0470175,0.00145579,0,-0.0009329
0.0471855,0.00145125,0,-0.000929709
0.0473534,0.00144673,0,-0.000926541
0.0475213,0.00144222,0,-0.000923397
0.0476892,0.00143772,0,-0.000920275
0.0478571,0.00143324,0,-0.000917176
0.0480251,0.00142878,0,-0.000914099
0.048193,0.00142433,0,-0.000911045
0.0483609,0.00141989,0,-0.000908013
0.0485288,0.00141547,0,-0.000905003
0.0486967,0.00141106,0,-0.000902014
0.0488647,0.00140666,0,-0.000899047
0.0490326,0.00140228,0,-0.000896102
0.0492005,0.0013979,0,-0.000893178
0.0493684,0.00139354,0,-0.000890275
0.0495363,0.00138919,0,-0.000887393
0.0497043,0.00138486,0,-0.000884532
0.0498722,0.00138053,0,-0.000881692
0.0500401,0.00137622,0,-0.000878872
0.050208,0.00137193,0,-0.000876072
0.0503759,0.00136764,0,-0.000873293
0.0505439,0.00136337,0,-0.000870534
0.0507118,0.00135911,0,-0.000867794
0.0508797,0.00135487,0,-0.000865075
0.0510476,0.00135063,0,-0.000862374
0.0512155,0.00134641,0,-0.000859694
0.0513835,0.0013422,0,-0.000857032
0.0515514,0.001338,0,-0.00085439
0.0517193,0.00133381,0,-0.000851766
0.0518872,0.00132964,0,-0.000849162
0.0520551,0.00132548,0,-0.000846576
0.0522231,0.00132133,0,-0.000844008
0.052391,0.0013172,0,-0.000841459
0.0525589,0.00131308,0,-0.000838929
0.0527268,0.00130897,0,-0.000836416
0.0528947,0.00130487,0,-0.000833922
0.0530627,0.00130078,0,-0.000831445
0.0532306,0.0012967,0,-0.000828986
0.0533985,0.00129264,0,-0.000826544
0.0535664,0.0012886,0,-0.00082412
0.0537343,0.00128456,0,-0.000821713
0.0539023,0.00128053,0,-0.000819323
0.0540702,0.00127652,0,-0.00081695
0.0542381,0.00127252,0,-0.000814595
0.054406,0.00126853,0,-0.000812256
0.0545739,0.00126455,0,-0.000809933
0.0547419,0.00126059,0,-0.000807627
0.0549098,0.00125664,0,-0.000805338
0.0550777,0.0012527,0,-0.000803065
0.0552456,0.00124877,0,-0.000800807
0.0554135,0.00124485,0,-0.000798566
0.0555815,0.00124095,0,-0.000796341
0.0557494,0.00123706,0,-0.000794131
0.0559173,0.00123318,0,-0.000791937
0.0560852,0.00122931,0,-0.000789759
0.0562531,0.00122545,0,-0.000787595
0.0564211,0.00122161,0,-0.000785448
0.056589,0.00121778,0,-0.000783315
0.0567569,0.00121395,0,-0.000781197
0.0569248,0.00121015,0,-0.000779095
0.0570927,0.00120635,0,-0.000777007
0.0572607,0.00120256,0,-0.000774933
0.0574286,0.00119879,0,-0.000772875
0.0575965,0.00119503,0,-0.00077083
0.0577644,0.00119127,0,-0.0007688
0.0579323,0.00118753,0,-0.000766785
0.0581003,0.00118381,0,-0.000764783
0.0582682,0.00118009,0,-0.000762796
0.0584361,0.00117638,0,-0.000760822
0.058604,0.00117269,0,-0.000758863
0.0587719,0.00116901,0,-0.000756916
0.0589398,0.00116534,0,-0.000754984
0.0591078,0.00116167,0,-0.000753065
0.0592757,0.00115802,0,-0.000751159
0.0594436,0.00115438,0,-0.000749267
0.0596115,0.00115075,0,-0.000747388
0.0597794,0.00114713,0,-0.000745521
0.0599474,0.00114351,0,-0.000743668
0.0601153,0.00113991,0,-0.000741828
0.0602832,0.00113631,0,-0.00074
0.0604511,0.00113273,0,-0.000738185
0.060619,0.00112915,0,-0.000736383
0.060787,0.00112558,0,-0.000734593
0.0609549,0.00112201,0,-0.000732816
0.0611228,0.00111845,0,-0.00073105
0.0612907,0.00111489,0,-0.000729297
0.0614586,0.00111133,0,-0.000727556
0.0616266,0.00110778,0,-0.000725827
0.0617945,0.00110422,0,-0.00072411
0.0619624,0.00110066,0,-0.000722405
0.0621303,0.0010971,0,-0.000720711
0.0622982,0.00109354,0,-0.000719029
0.0624662,0.00108996,0,-0.000717359
0.0626341,0.00108638,0,-0.0007157
0.062802,0.00108279,0,-0.000714053
0.0629699,0.00107918,0,-0.000712417
0.0631378,0.00107555,0,-0.000710791
0.0633058,0.00107191,0,-0.000709177
0.0634737,0.00106824,0,-0.000707574
0.0636416,0.00106454,0,-0.000705982
0.0638095,0.00106082,0,-0.000704401
0.0639774,0.00105707,0,-0.00070283
0.0641454,0.00105328,0,-0.000701271
0.0643133,0.00104946,0,-0.000699722
0.0644812,0.00104559,0,-0.000698183
0.0646491,0.00104168,0,-0.000696655
0.064817,0.00103773,0,-0.000695137
0.064985,0.00103373,0,-0.000693629
0.0651529,0.00102968,0,-0.000692132
0.0653208,0.00102558,0,-0.000690645
0.0654887,0.00102142,0,-0.000689167
0.0656566,0.00101721,0,-0.0006877
0.0658246,0.00101295,0,-0.000686243
0.0659925,0.00100864,0,-0.000684794
0.0661604,0.00100428,0,-0.000683356
0.0663283,0.000999869,0,-0.000681928
0.0664962,0.000995413,0,-0.000680509
0.0666642,0.000990917,0,-0.000679098
0.0668321,0.000986385,0,-0.000677692
0.067,0.000918751,0,-0.000657349
