z,p_rgh,alpha.concrete,nu1
0.0119223,-167.905,1,0.00108724
0.0120902,-167.908,1,0.00109564
0.0122581,-167.91,1,0.00110432
0.0124261,-167.913,1,0.00111329
0.012594,-167.915,1,0.00112256
0.0127619,-167.918,1,0.00113217
0.0129298,-167.92,1,0.00114211
0.0130977,-167.923,1,0.00115242
0.0132657,-167.925,1,0.0011631
0.0134336,-167.928,1,0.00117418
0.0136015,-167.93,1,0.00118567
0.0137694,-167.933,1,0.00119761
0.0139373,-167.936,1,0.00121002
0.0141053,-167.939,1,0.00122293
0.0142732,-167.941,1,0.00123636
0.0144411,-167.944,1,0.00125035
0.014609,-167.947,1,0.00126493
0.0147769,-167.95,1,0.00128014
0.0149449,-167.953,1,0.00129602
0.0151128,-167.956,1,0.00131262
0.0152807,-167.959,1,0.00132998
0.0154486,-167.962,1,0.00134816
0.0156165,-167.965,1,0.00136721
0.0157845,-167.968,1,0.0013872
0.0159524,-167.972,1,0.0014082
0.0161203,-167.975,1,0.00143028
0.0162882,-167.978,1,0.00145354
0.0164561,-167.981,1,0.00147806
0.0166241,-167.985,1,0.00150395
0.016792,-167.988,1,0.00153133
0.0169599,-167.992,1,0.00156033
0.0171278,-167.996,1,0.0015911
0.0172957,-168,1,0.0016238
0.0174637,-168.004,1,0.00165861
0.0176316,-168.008,1,0.00169575
0.0177995,-168.012,1,0.00173547
0.0179674,-168.017,1,0.00177803
0.0181353,-168.021,1,0.00182375
0.0183033,-168.026,1,0.001873
0.0184712,-168.031,1,0.0019262
0.0186391,-168.036,1,0.00198385
0.018807,-168.042,1,0.00204654
0.0189749,-168.047,1,0.00211495
0.0191429,-168.054,1,0.00218991
0.0193108,-168.06,1,0.00227241
0.0194787,-168.067,1,0.00236367
0.0196466,-168.075,1,0.00246517
0.0198145,-168.083,1,0.00257878
0.0199825,-168.092,1,0.00270684
0.0201504,-168.102,1,0.00285238
0.0203183,-168.114,1,0.00301936
0.0204862,-168.127,1,0.00321314
0.0206541,-168.141,1,0.00344113
0.0208221,-168.158,1,0.00371386
0.02099,-168.179,1,0.00404682
0.0211579,-168.204,1,0.0044633
0.0213258,-168.236,1,0.00499919
0.0214937,-168.278,1,0.00571034
0.0216617,-168.335,1,0.00668374
0.0218296,-168.416,1,0.00805248
0.0219975,-168.53,1,0.0100108
0.0221654,-168.694,1,0.0128139
0.0223333,-168.923,1,0.016722
0.0225013,-169.219,1,0.0218128
0.0226692,-169.547,1,0.0275983
0.0228371,-169.827,1,0.0325707
0.023005,-169.988,1,0.0350833
0.0231729,-170.039,1,0.03558
0.0233409,-170.044,1,0.03558
0.0235088,-170.045,1,0.03558
0.0236767,-170.05,1,0.03558
0.0238446,-170.057,1,0.03558
0.0240125,-170.063,1,0.03558
0.0241805,-170.07,1,0.03558
0.0243484,-170.076,1,0.03558
0.0245163,-170.082,1,0.03558
0.0246842,-170.089,1,0.03558
0.0248521,-170.095,1,0.03558
0.0250201,-170.102,1,0.03558
0.025188,-170.108,1,0.03558
0.0253559,-170.115,1,0.03558
0.0255238,-170.121,1,0.03558
0.0256917,-170.128,1,0.03558
0.0258596,-170.134,1,0.03558
0.0260276,-170.141,1,0.03558
0.0261955,-170.147,1,0.03558
0.0263634,-170.153,1,0.03558
0.0265313,-170.16,1,0.03558
0.0266992,-170.167,1,0.03558
0.0268672,-170.173,1,0.03558
0.0270351,-170.18,1,0.03558
0.027203,-170.187,1,0.03558
0.0273709,-170.193,1,0.03558
0.0275388,-170.2,1,0.03558
0.0277068,-170.206,1,0.03558
0.0278747,-170.213,1,0.03558
0.0280426,-170.22,1,0.03558
0.0282105,-170.226,1,0.03558
0.0283784,-170.233,1,0.03558
0.0285464,-170.24,1,0.03558
0.0287143,-170.247,1,0.03558
0.0288822,-170.253,1,0.03558
0.0290501,-170.26,1,0.03558
0.029218,-170.267,1,0.03558
0.029386,-170.274,1,0.03558
0.0295539,-170.281,1,0.03558
0.0297218,-170.287,1,0.03558
0.0298897,-170.294,1,0.03558
0.0300576,-170.301,1,0.03558
0.0302256,-170.308,1,0.03558
0.0303935,-170.315,1,0.03558
0.0305614,-170.321,1,0.03558
0.0307293,-170.328,1,0.03558
0.0308972,-170.335,1,0.03558
0.0310652,-170.342,1,0.03558
0.0312331,-170.349,1,0.03558
0.031401,-170.356,1,0.03558
0.0315689,-170.363,1,0.03558
0.0317368,-170.37,1,0.03558
0.0319048,-170.377,1,0.03558
0.0320727,-170.384,1,0.03558
0.0322406,-170.391,1,0.03558
0.0324085,-170.397,1,0.03558
0.0325764,-170.402,1,0.03558
0.0327444,-170.416,1,0.03558
0.0329123,-170.459,1,0.03558
0.0330802,-170.487,1,0.03558
0.0332481,-170.201,1,0.03558
0.033416,-127.414,0.750627,0.0268807
0.033584,-42.2428,0.249373,0.00938066
0.0337519,0.00146212,0,0.000653796
0.0339198,0.00146107,0,0.000641019
0.0340877,0.00145907,0,0.000642667
0.0342556,0.00145768,0,0.00064476
0.0344236,0.0014565,0,0.000647182
0.0345915,0.00145543,0,0.000649878
0.0347594,0.00145444,0,0.00065291
0.0349273,0.00145348,0,0.000656347
0.0350952,0.00145249,0,0.000660265
0.0352632,0.00145143,0,0.000664759
0.0354311,0.00145027,0,0.000669911
0.035599,0.00144898,0,0.00067581
0.0357669,0.00144755,0,0.000682558
0.0359348,0.00144597,0,0.000690276
0.0361028,0.00144421,0,0.000699109
0.0362707,0.00144228,0,0.000709226
0.0364386,0.00144017,0,0.000720831
0.0366065,0.00143787,0,0.000734164
0.0367744,0.0014354,0,0.000749511
0.0369424,0.00143277,0,0.000767217
0.0371103,0.00142997,0,0.00078769
0.0372782,0.00142702,0,0.000811424
0.0374461,0.00142393,0,0.000839013
0.037614,0.00142071,0,0.000871174
0.037782,0.00141737,0,0.000908773
0.0379499,0.00141393,0,0.000952866
0.0381178,0.0014104,0,0.00100473
0.0382857,0.00140678,0,0.00106594
0.0384536,0.00140309,0,0.00113841
0.0386216,0.00139934,0,0.00122449
0.0387895,0.00139554,0,0.00132709
0.0389574,0.00139169,0,0.00144979
0.0391253,0.00138781,0,0.00159703
0.0392932,0.0013839,0,0.00177432
0.0394612,0.00137996,0,0.00198855
0.0396291,0.00137601,0,0.0022483
0.039797,0.00137204,0,0.00256433
0.0399649,0.00136806,0,0.00295014
0.0401328,0.00136407,0,0.00342273
0.0403008,0.00136009,0,0.00400352
0.0404687,0.0013561,0,0.00471958
0.0406366,0.00135211,0,0.00560513
0.0408045,0.00134812,0,0.00670347
0.0409724,0.00134415,0,0.00806938
0.0411404,0.00134017,0,0.00977208
0.0413083,0.00133621,0,0.0118988
0.0414762,0.00133225,0,0.014559
0.0416441,0.0013283,0,0.0178892
0.041812,0.00132436,0,0.0220579
0.0419799,0.00132043,0,0.0272698
0.0421479,0.00131651,0,0.032303
0.0423158,0.0013126,0,0.0350102
0.0424837,0.0013087,0,0.03558
0.0426516,0.00130481,0,0.03558
0.0428195,0.00130093,0,0.03558
0.0429875,0.00129706,0,0.03558
0.0431554,0.00129321,0,0.03558
0.0433233,0.00128936,0,0.03558
0.0434912,0.00128553,0,0.03558
0.0436591,0.0012817,0,0.03558
0.0438271,0.00127789,0,0.03558
0.043995,0.00127409,0,0.03558
0.0441629,0.0012703,0,0.03558
0.0443308,0.00126652,0,0.03558
0.0444987,0.00126275,0,0.03558
0.0446667,0.00125899,0,0.03558
0.0448346,0.00125525,0,0.03558
0.0450025,0.00125151,0,0.03558
0.0451704,0.00124779,0,0.03558
0.0453383,0.00124407,0,0.03558
0.0455063,0.00124037,0,0.03558
0.0456742,0.00123668,0,0.03558
0.0458421,0.001233,0,0.03558
0.04601,0.00122933,0,0.03558
0.0461779,0.00122567,0,0.03558
0.0463459,0.00122202,0,0.03558
0.0465138,0.00121838,0,0.03558
0.0466817,0.00121475,0,0.03558
0.0468496,0.00121114,0,0.03558
0.0470175,0.00120753,0,0.03558
0.0471855,0.00120393,0,0.03558
0.0473534,0.00120035,0,0.03558
0.0475213,0.00119677,0,0.03558
0.0476892,0.00119321,0,0.03558
0.0478571,0.00118965,0,0.03558
0.0480251,0.00118611,0,0.03558
0.048193,0.00118257,0,0.03558
0.0483609,0.00117905,0,0.03558
0.0485288,0.00117554,0,0.03558
0.0486967,0.00117204,0,0.03558
0.0488647,0.00116854,0,0.03558
0.0490326,0.00116506,0,0.03558
0.0492005,0.00116159,0,0.03558
0.0493684,0.00115812,0,0.03558
0.0495363,0.00115467,0,0.03558
0.0497043,0.00115123,0,0.03558
0.0498722,0.0011478,0,0.03558
0.0500401,0.00114437,0,0.03558
0.050208,0.00114096,0,0.03558
0.0503759,0.00113756,0,0.03558
0.0505439,0.00113416,0,0.03558
0.0507118,0.00113078,0,0.03558
0.0508797,0.0011274,0,0.03558
0.0510476,0.00112404,0,0.03558
0.0512155,0.00112068,0,0.03558
0.0513835,0.00111733,0,0.03558
0.0515514,0.001114,0,0.03558
0.0517193,0.00111067,0,0.03558
0.0518872,0.00110735,0,0.03558
0.0520551,0.00110404,0,0.03558
0.0522231,0.00110075,0,0.03558
0.052391,0.00109746,0,0.03558
0.0525589,0.00109418,0,0.03558
0.0527268,0.0010909,0,0.03558
0.0528947,0.00108764,0,0.03558
0.0530627,0.00108439,0,0.03558
0.0532306,0.00108115,0,0.03558
0.0533985,0.00107791,0,0.03558
0.0535664,0.00107468,0,0.03558
0.0537343,0.00107147,0,0.03558
0.0539023,0.00106826,0,0.03558
0.0540702,0.00106505,0,0.03558
0.0542381,0.00106186,0,0.03558
0.054406,0.00105868,0,0.03558
0.0545739,0.00105551,0,0.03558
0.0547419,0.00105234,0,0.03558
0.0549098,0.00104919,0,0.03558
0.0550777,0.00104604,0,0.03558
0.0552456,0.0010429,0,0.03558
0.0554135,0.00103976,0,0.03558
0.0555815,0.00103664,0,0.03558
0.0557494,0.00103353,0,0.03558
0.0559173,0.00103042,0,0.03558
0.0560852,0.00102732,0,0.03558
0.0562531,0.00102423,0,0.03558
0.0564211,0.00102115,0,0.03558
0.056589,0.00101807,0,0.03558
0.0567569,0.00101501,0,0.03558
0.0569248,0.00101195,0,0.03558
0.0570927,0.00100889,0,0.03558
0.0572607,0.00100585,0,0.03558
0.0574286,0.00100281,0,0.03558
0.0575965,0.000999786,0,0.03558
0.0577644,0.000996766,0,0.03558
0.0579323,0.000993751,0,0.03558
0.0581003,0.000990744,0,0.03558
0.0582682,0.000987745,0,0.03558
0.0584361,0.000984752,0,0.03558
0.058604,0.000981767,0,0.03558
0.0587719,0.000978788,0,0.03558
0.0589398,0.000975817,0,0.03558
0.0591078,0.000972853,0,0.03558
0.0592757,0.000969895,0,0.03558
0.0594436,0.000966943,0,0.03558
0.0596115,0.000963999,0,0.03558
0.0597794,0.00096106,0,0.03558
0.0599474,0.000958128,0,0.03558
0.0601153,0.000955203,0,0.03558
0.0602832,0.000952284,0,0.03558
0.0604511,0.00094937,0,0.03558
0.060619,0.000946464,0,0.03558
0.060787,0.000943563,0,0.03558
0.0609549,0.000940668,0,0.03558
0.0611228,0.000937779,0,0.03558
0.0612907,0.000934896,0,0.03558
0.0614586,0.000932019,0,0.03558
0.0616266,0.000929148,0,0.03558
0.0617945,0.000926283,0,0.03558
0.0619624,0.000923424,0,0.03558
0.0621303,0.000920571,0,0.03558
0.0622982,0.000917723,0,0.03558
0.0624662,0.000914882,0,0.03558
0.0626341,0.000912047,0,0.03558
0.062802,0.000909219,0,0.03558
0.0629699,0.000906398,0,0.03558
0.0631378,0.000903582,0,0.03558
0.0633058,0.000900774,0,0.03558
0.0634737,0.000897974,0,0.03558
0.0636416,0.000895181,0,0.03558
0.0638095,0.000892395,0,0.03558
0.0639774,0.000889618,0,0.03558
0.0641454,0.00088685,0,0.03558
0.0643133,0.000884091,0,0.03558
0.0644812,0.000881341,0,0.03558
0.0646491,0.000878601,0,0.03558
0.064817,0.000875871,0,0.03558
0.064985,0.000873151,0,0.03558
0.0651529,0.000870442,0,0.03558
0.0653208,0.000867743,0,0.03558
0.0654887,0.000865056,0,0.03558
0.0656566,0.000862378,0,0.03558
0.0658246,0.00085971,0,0.03558
0.0659925,0.000857052,0,0.03558
0.0661604,0.000854401,0,0.03558
0.0663283,0.000851758,0,0.03558
0.0664962,0.000849123,0,0.03558
0.0666642,0.000846493,0,0.03558
0.0668321,0.000843866,0,0.03558
0.067,0.000803476,0,0.03558
