z,p_rgh,alpha.concrete,nu1
0.0223333,-168.064,1,0.10558
0.0225013,-168.065,1,0.10558
0.0226692,-168.066,1,0.10558
0.0228371,-168.067,1,0.10558
0.023005,-168.068,1,0.10558
0.0231729,-168.069,1,0.10558
0.0233409,-168.07,1,0.10558
0.0235088,-168.07,1,0.10558
0.0236767,-168.072,1,0.10558
0.0238446,-168.073,1,0.10558
0.0240125,-168.073,1,0.10558
0.0241805,-168.074,1,0.10558
0.0243484,-168.075,1,0.10558
0.0245163,-168.076,1,0.10558
0.0246842,-168.077,1,0.10558
0.0248521,-168.078,1,0.10558
0.0250201,-168.079,1,0.10558
0.025188,-168.08,1,0.10558
0.0253559,-168.081,1,0.10558
0.0255238,-168.082,1,0.10558
0.0256917,-168.083,1,0.10558
0.0258596,-168.084,1,0.10558
0.0260276,-168.085,1,0.10558
0.0261955,-168.086,1,0.10558
0.0263634,-168.087,1,0.10558
0.0265313,-168.088,1,0.10558
0.0266992,-168.089,1,0.10558
0.0268672,-168.09,1,0.10558
0.0270351,-168.091,1,0.10558
0.027203,-168.092,1,0.10558
0.0273709,-168.094,1,0.10558
0.0275388,-168.095,1,0.10558
0.0277068,-168.096,1,0.10558
0.0278747,-168.097,1,0.10558
0.0280426,-168.098,1,0.10558
0.0282105,-168.099,1,0.10558
0.0283784,-168.1,1,0.10558
0.0285464,-168.101,1,0.10558
0.0287143,-168.102,1,0.10558
0.0288822,-168.103,1,0.10558
0.0290501,-168.104,1,0.10558
0.029218,-168.105,1,0.10558
0.029386,-168.106,1,0.10558
0.0295539,-168.107,1,0.10558
0.0297218,-168.108,1,0.10558
0.0298897,-168.109,1,0.10558
0.0300576,-168.11,1,0.10558
0.0302256,-168.111,1,0.10558
0.0303935,-168.112,1,0.10558
0.0305614,-168.114,1,0.10558
0.0307293,-168.115,1,0.10558
0.0308972,-168.116,1,0.10558
0.0310652,-168.117,1,0.10558
0.0312331,-168.118,1,0.10558
0.031401,-168.119,1,0.10558
0.0315689,-168.12,1,0.10558
0.0317368,-168.121,1,0.10558
0.0319048,-168.122,1,0.10558
0.0320727,-168.124,1,0.10558
0.0322406,-168.125,1,0.10558
0.0324085,-168.126,1,0.10558
0.0325764,-168.127,1,0.10558
0.0327444,-168.128,1,0.10558
0.0329123,-168.129,1,0.10558
0.0330802,-168.131,1,0.10558
0.0332481,-168.132,1,0.10558
0.033416,-126.205,0.750627,0.079775
0.033584,-41.928,0.249373,0.0278051
0.0337519,-3.65411e-06,0,0.00239486
0.0339198,-3.6677e-06,0,0.00699358
0.0340877,-3.67791e-06,0,0.036827
0.0342556,-3.68797e-06,0,0.0841645
0.0344236,-3.69791e-06,0,0.10558
0.0345915,-3.7077e-06,0,0.10558
0.0347594,-3.71736e-06,0,0.10558
0.0349273,-3.72689e-06,0,0.10558
0.0350952,-3.73629e-06,0,0.10558
0.0352632,-3.74557e-06,0,0.10558
0.0354311,-3.75473e-06,0,0.10558
0.035599,-3.76377e-06,0,0.10558
0.0357669,-3.77269e-06,0,0.10558
0.0359348,-3.78151e-06,0,0.10558
0.0361028,-3.79021e-06,0,0.10558
0.0362707,-3.79881e-06,0,0.10558
0.0364386,-3.80731e-06,0,0.10558
0.0366065,-3.81571e-06,0,0.10558
0.0367744,-3.82401e-06,0,0.10558
0.0369424,-3.83222e-06,0,0.10558
0.0371103,-3.84034e-06,0,0.10558
0.0372782,-3.84836e-06,0,0.10558
0.0374461,-3.85629e-06,0,0.10558
0.037614,-3.86413e-06,0,0.10558
0.037782,-3.87188e-06,0,0.10558
0.0379499,-3.87955e-06,0,0.10558
0.0381178,-3.88713e-06,0,0.10558
0.0382857,-3.89463e-06,0,0.10558
0.0384536,-3.90204e-06,0,0.10558
0.0386216,-3.90936e-06,0,0.10558
0.0387895,-3.91661e-06,0,0.10558
0.0389574,-3.92377e-06,0,0.10558
0.0391253,-3.93084e-06,0,0.10558
0.0392932,-3.93784e-06,0,0.10558
0.0394612,-3.94475e-06,0,0.10558
0.0396291,-3.95158e-06,0,0.10558
0.039797,-3.95832e-06,0,0.10558
0.0399649,-3.96499e-06,0,0.10558
0.0401328,-3.97156e-06,0,0.10558
0.0403008,-3.97806e-06,0,0.10558
0.0404687,-3.98448e-06,0,0.10558
0.0406366,-3.99081e-06,0,0.10558
0.0408045,-3.99705e-06,0,0.10558
0.0409724,-4.00322e-06,0,0.10558
0.0411404,-4.0093e-06,0,0.10558
0.0413083,-4.0153e-06,0,0.10558
0.0414762,-4.02121e-06,0,0.10558
0.0416441,-4.02704e-06,0,0.10558
0.041812,-4.03279e-06,0,0.10558
0.0419799,-4.03845e-06,0,0.10558
0.0421479,-4.04403e-06,0,0.10558
0.0423158,-4.04952e-06,0,0.10558
0.0424837,-4.05493e-06,0,0.10558
0.0426516,-4.06025e-06,0,0.10558
0.0428195,-4.0655e-06,0,0.10558
0.0429875,-4.07065e-06,0,0.10558
0.0431554,-4.07572e-06,0,0.10558
0.0433233,-4.08071e-06,0,0.10558
0.0434912,-4.08561e-06,0,0.10558
0.0436591,-4.09043e-06,0,0.10558
0.0438271,-4.09516e-06,0,0.10558
0.043995,-4.09981e-06,0,0.10558
0.0441629,-4.10438e-06,0,0.10558
0.0443308,-4.10886e-06,0,0.10558
0.0444987,-4.11325e-06,0,0.10558
0.0446667,-4.11756e-06,0,0.10558
0.0448346,-4.12179e-06,0,0.10558
0.0450025,-4.12593e-06,0,0.10558
0.0451704,-4.12999e-06,0,0.10558
0.0453383,-4.13396e-06,0,0.10558
0.0455063,-4.13784e-06,0,0.10558
0.0456742,-4.14165e-06,0,0.10558
0.0458421,-4.14537e-06,0,0.10558
0.04601,-4.149e-06,0,0.10558
0.0461779,-4.15255e-06,0,0.10558
0.0463459,-4.15601e-06,0,0.10558
0.0465138,-4.15939e-06,0,0.10558
0.0466817,-4.16268e-06,0,0.10558
0.0468496,-4.16589e-06,0,0.10558
0.0470175,-4.16902e-06,0,0.10558
0.0471855,-4.17206e-06,0,0.10558
0.0473534,-4.17501e-06,0,0.10558
0.0475213,-4.17788e-06,0,0.10558
0.0476892,-4.18067e-06,0,0.10558
0.0478571,-4.18337e-06,0,0.10558
0.0480251,-4.18598e-06,0,0.10558
0.048193,-4.18851e-06,0,0.10558
0.0483609,-4.19096e-06,0,0.10558
0.0485288,-4.19332e-06,0,0.10558
0.0486967,-4.19559e-06,0,0.10558
0.0488647,-4.19778e-06,0,0.10558
0.0490326,-4.19988e-06,0,0.10558
0.0492005,-4.20189e-06,0,0.10558
0.0493684,-4.20383e-06,0,0.10558
0.0495363,-4.20567e-06,0,0.10558
0.0497043,-4.20743e-06,0,0.10558
0.0498722,-4.2091e-06,0,0.10558
0.0500401,-4.21068e-06,0,0.10558
0.050208,-4.21218e-06,0,0.10558
0.0503759,-4.21359e-06,0,0.10558
0.0505439,-4.21492e-06,0,0.10558
0.0507118,-4.21615e-06,0,0.10558
0.0508797,-4.2173e-06,0,0.10558
0.0510476,-4.21836e-06,0,0.10558
0.0512155,-4.21933e-06,0,0.10558
0.0513835,-4.22022e-06,0,0.10558
0.0515514,-4.22102e-06,0,0.10558
0.0517193,-4.22172e-06,0,0.10558
0.0518872,-4.22234e-06,0,0.10558
0.0520551,-4.22287e-06,0,0.10558
0.0522231,-4.22331e-06,0,0.10558
0.052391,-4.22366e-06,0,0.10558
0.0525589,-4.22392e-06,0,0.10558
0.0527268,-4.2241e-06,0,0.10558
0.0528947,-4.22418e-06,0,0.10558
0.0530627,-4.22417e-06,0,0.10558
0.0532306,-4.22407e-06,0,0.10558
0.0533985,-4.22388e-06,0,0.10558
0.0535664,-4.2236e-06,0,0.10558
0.0537343,-4.22323e-06,0,0.10558
0.0539023,-4.22277e-06,0,0.10558
0.0540702,-4.22221e-06,0,0.10558
0.0542381,-4.22156e-06,0,0.10558
0.054406,-4.22082e-06,0,0.10558
0.0545739,-4.21999e-06,0,0.10558
0.0547419,-4.21907e-06,0,0.10558
0.0549098,-4.21806e-06,0,0.10558
0.0550777,-4.21695e-06,0,0.10558
0.0552456,-4.21576e-06,0,0.10558
0.0554135,-4.21447e-06,0,0.10558
0.0555815,-4.21308e-06,0,0.10558
0.0557494,-4.21161e-06,0,0.10558
0.0559173,-4.21004e-06,0,0.10558
0.0560852,-4.20838e-06,0,0.10558
0.0562531,-4.20663e-06,0,0.10558
0.0564211,-4.20478e-06,0,0.10558
0.056589,-4.20285e-06,0,0.10558
0.0567569,-4.20082e-06,0,0.10558
0.0569248,-4.1987e-06,0,0.10558
0.0570927,-4.19649e-06,0,0.10558
0.0572607,-4.19418e-06,0,0.10558
0.0574286,-4.19178e-06,0,0.10558
0.0575965,-4.18929e-06,0,0.10558
0.0577644,-4.18671e-06,0,0.10558
0.0579323,-4.18404e-06,0,0.10558
0.0581003,-4.18127e-06,0,0.10558
0.0582682,-4.17841e-06,0,0.10558
0.0584361,-4.17546e-06,0,0.10558
0.058604,-4.17242e-06,0,0.10558
0.0587719,-4.16929e-06,0,0.10558
0.0589398,-4.16606e-06,0,0.10558
0.0591078,-4.16274e-06,0,0.10558
0.0592757,-4.15932e-06,0,0.10558
0.0594436,-4.15581e-06,0,0.10558
0.0596115,-4.15221e-06,0,0.10558
0.0597794,-4.14852e-06,0,0.10558
0.0599474,-4.14473e-06,0,0.10558
0.0601153,-4.14084e-06,0,0.10558
0.0602832,-4.13685e-06,0,0.10558
0.0604511,-4.13277e-06,0,0.10558
0.060619,-4.12858e-06,0,0.10558
0.060787,-4.12429e-06,0,0.10558
0.0609549,-4.1199e-06,0,0.10558
0.0611228,-4.11541e-06,0,0.10558
0.0612907,-4.1108e-06,0,0.10558
0.0614586,-4.10609e-06,0,0.10558
0.0616266,-4.10127e-06,0,0.10558
0.0617945,-4.09633e-06,0,0.10558
0.0619624,-4.09127e-06,0,0.10558
0.0621303,-4.08608e-06,0,0.10558
0.0622982,-4.08077e-06,0,0.10558
0.0624662,-4.07533e-06,0,0.10558
0.0626341,-4.06975e-06,0,0.10558
0.062802,-4.06404e-06,0,0.10558
0.0629699,-4.05818e-06,0,0.10558
0.0631378,-4.05216e-06,0,0.10558
0.0633058,-4.04599e-06,0,0.10558
0.0634737,-4.03965e-06,0,0.10558
0.0636416,-4.03314e-06,0,0.10558
0.0638095,-4.02646e-06,0,0.10558
0.0639774,-4.01958e-06,0,0.10558
0.0641454,-4.0125e-06,0,0.10558
0.0643133,-4.00522e-06,0,0.10558
0.0644812,-3.99772e-06,0,0.10558
0.0646491,-3.99e-06,0,0.10558
0.064817,-3.98204e-06,0,0.10558
0.064985,-3.97383e-06,0,0.10558
0.0651529,-3.96536e-06,0,0.10558
0.0653208,-3.9566e-06,0,0.10558
0.0654887,-3.94756e-06,0,0.10558
0.0656566,-3.93822e-06,0,0.10558
0.0658246,-3.92855e-06,0,0.10558
0.0659925,-3.91855e-06,0,0.10558
0.0661604,-3.9082e-06,0,0.10558
0.0663283,-3.8975e-06,0,0.10558
0.0664962,-3.88643e-06,0,0.10558
0.0666642,-3.87495e-06,0,0.10558
0.0668321,-3.86304e-06,0,0.10558
0.067,-3.67676e-06,0,0.10558
