z,U_0,U_1,U_2
0.0114185,0.907439,0,-0.000166673
0.0115865,0.91642,0,-0.000170227
0.0117544,0.925274,0,-0.000173764
0.0119223,0.934,0,-0.000177281
0.0120902,0.942599,0,-0.000180776
0.0122581,0.951071,0,-0.000184246
0.0124261,0.959415,0,-0.00018769
0.012594,0.967632,0,-0.000191105
0.0127619,0.975722,0,-0.000194488
0.0129298,0.983685,0,-0.000197839
0.0130977,0.99152,0,-0.000201155
0.0132657,0.999228,0,-0.000204434
0.0134336,1.00681,0,-0.000207673
0.0136015,1.01426,0,-0.000210872
0.0137694,1.02159,0,-0.000214027
0.0139373,1.02879,0,-0.000217137
0.0141053,1.03586,0,-0.000220201
0.0142732,1.04281,0,-0.000223215
0.0144411,1.04963,0,-0.000226179
0.014609,1.05632,0,-0.000229091
0.0147769,1.06288,0,-0.000231949
0.0149449,1.06932,0,-0.000234751
0.0151128,1.07563,0,-0.000237496
0.0152807,1.08181,0,-0.000240182
0.0154486,1.08787,0,-0.000242808
0.0156165,1.0938,0,-0.000245372
0.0157845,1.0996,0,-0.000247873
0.0159524,1.10528,0,-0.000250309
0.0161203,1.11083,0,-0.000252679
0.0162882,1.11626,0,-0.000254982
0.0164561,1.12155,0,-0.000257216
0.0166241,1.12672,0,-0.000259382
0.016792,1.13176,0,-0.000261476
0.0169599,1.13668,0,-0.0002635
0.0171278,1.14148,0,-0.000265451
0.0172957,1.14614,0,-0.000267328
0.0174637,1.15068,0,-0.000269131
0.0176316,1.15509,0,-0.00027086
0.0177995,1.15938,0,-0.000272512
0.0179674,1.16353,0,-0.000274089
0.0181353,1.16757,0,-0.000275589
0.0183033,1.17148,0,-0.000277012
0.0184712,1.17526,0,-0.000278358
0.0186391,1.17891,0,-0.000279625
0.018807,1.18245,0,-0.000280815
0.0189749,1.18585,0,-0.000281926
0.0191429,1.18913,0,-0.00028296
0.0193108,1.19228,0,-0.000283915
0.0194787,1.19531,0,-0.000284792
0.0196466,1.19821,0,-0.000285591
0.0198145,1.20099,0,-0.000286312
0.0199825,1.20364,0,-0.000286956
0.0201504,1.20616,0,-0.000287522
0.0203183,1.20856,0,-0.000288012
0.0204862,1.21084,0,-0.000288427
0.0206541,1.21298,0,-0.000288766
0.0208221,1.215,0,-0.000289031
0.02099,1.2169,0,-0.000289222
0.0211579,1.21867,0,-0.000289339
0.0213258,1.22031,0,-0.000289385
0.0214937,1.22183,0,-0.000289359
0.0216617,1.22323,0,-0.000289263
0.0218296,1.22449,0,-0.000289098
0.0219975,1.22562,0,-0.000288863
0.0221654,1.22662,0,-0.000288561
0.0223333,1.2275,0,-0.000288193
0.0225013,1.22824,0,-0.00028776
0.0226692,1.22887,0,-0.000287264
0.0228371,1.22938,0,-0.00028671
0.023005,1.2298,0,-0.000286105
0.0231729,1.23014,0,-0.000285461
0.0233409,1.23042,0,-0.000284791
0.0235088,1.23067,0,-0.000284103
0.0236767,1.23091,0,-0.000283396
0.0238446,1.23114,0,-0.000282677
0.0240125,1.23136,0,-0.000281952
0.0241805,1.23158,0,-0.000281221
0.0243484,1.2318,0,-0.000280482
0.0245163,1.23202,0,-0.000279735
0.0246842,1.23223,0,-0.00027898
0.0248521,1.23243,0,-0.000278217
0.0250201,1.23263,0,-0.000277447
0.025188,1.23283,0,-0.000276668
0.0253559,1.23302,0,-0.000275882
0.0255238,1.23321,0,-0.000275087
0.0256917,1.2334,0,-0.000274285
0.0258596,1.23358,0,-0.000273474
0.0260276,1.23376,0,-0.000272656
0.0261955,1.23393,0,-0.000271829
0.0263634,1.2341,0,-0.000270995
0.0265313,1.23427,0,-0.000270152
0.0266992,1.23443,0,-0.000269301
0.0268672,1.23458,0,-0.000268443
0.0270351,1.23474,0,-0.000267576
0.027203,1.23489,0,-0.0002667
0.0273709,1.23504,0,-0.000265817
0.0275388,1.23518,0,-0.000264925
0.0277068,1.23531,0,-0.000264026
0.0278747,1.23545,0,-0.000263117
0.0280426,1.23558,0,-0.000262201
0.0282105,1.2357,0,-0.000261277
0.0283784,1.23582,0,-0.000260344
0.0285464,1.23594,0,-0.000259403
0.0287143,1.23605,0,-0.000258453
0.0288822,1.23616,0,-0.000257496
0.0290501,1.23627,0,-0.000256529
0.029218,1.23637,0,-0.000255555
0.029386,1.23647,0,-0.000254572
0.0295539,1.23656,0,-0.000253581
0.0297218,1.23665,0,-0.000252581
0.0298897,1.23674,0,-0.000251573
0.0300576,1.23682,0,-0.000250557
0.0302256,1.2369,0,-0.000249532
0.0303935,1.23697,0,-0.000248499
0.0305614,1.23704,0,-0.000247457
0.0307293,1.23711,0,-0.000246406
0.0308972,1.23717,0,-0.000245348
0.0310652,1.23722,0,-0.00024428
0.0312331,1.23728,0,-0.000243204
0.031401,1.23733,0,-0.00024212
0.0315689,1.23737,0,-0.000241027
0.0317368,1.23741,0,-0.000239926
0.0319048,1.23745,0,-0.000238816
0.0320727,1.23748,0,-0.000237697
0.0322406,1.23751,0,-0.00023657
0.0324085,1.23754,0,-0.000235435
0.0325764,1.23756,0,-0.000234292
0.0327444,1.23758,0,-0.00023314
0.0329123,1.23759,0,-0.000231962
0.0330802,1.2376,0,-0.000230747
0.0332481,1.23761,0,-0.000229623
0.033416,1.23761,0,-0.000228844
0.033584,1.22351,0,-0.000226979
0.0337519,1.18123,0,-0.000220322
0.0339198,1.12531,0,-0.000205677
0.0340877,1.07009,0,-0.000182221
0.0342556,1.0158,0,-0.000151014
0.0344236,0.962593,0,-0.000113423
0.0345915,0.910469,0,-7.04291e-05
0.0347594,0.859449,0,-2.2729e-05
0.0349273,0.809591,0,2.91278e-05
0.0350952,0.760954,0,8.46138e-05
0.0352632,0.713627,0,0.000143271
0.0354311,0.66771,0,0.000204653
0.035599,0.623292,0,0.000268313
0.0357669,0.580451,0,0.000333805
0.0359348,0.539256,0,0.000400672
0.0361028,0.499766,0,0.000468448
0.0362707,0.462027,0,0.000536657
0.0364386,0.426074,0,0.000604815
0.0366065,0.391931,0,0.000672443
0.0367744,0.359609,0,0.000739068
0.0369424,0.329109,0,0.000804238
0.0371103,0.300421,0,0.000867533
0.0372782,0.273525,0,0.000928567
0.0374461,0.24839,0,0.000987004
0.037614,0.224977,0,0.00104256
0.037782,0.203237,0,0.00109499
0.0379499,0.183117,0,0.00114414
0.0381178,0.164555,0,0.00118988
0.0382857,0.147485,0,0.00123215
0.0384536,0.131838,0,0.00127093
0.0386216,0.117539,0,0.00130626
0.0387895,0.104513,0,0.00133821
0.0389574,0.0926841,0,0.00136688
0.0391253,0.081975,0,0.00139241
0.0392932,0.0723095,0,0.00141495
0.0394612,0.0636123,0,0.00143468
0.0396291,0.0558102,0,0.00145178
0.039797,0.0488319,0,0.00146643
0.0399649,0.0426091,0,0.00147883
0.0401328,0.0370764,0,0.00148916
0.0403008,0.0321719,0,0.00149761
0.0404687,0.0278371,0,0.00150436
0.0406366,0.024017,0,0.00150957
0.0408045,0.0206603,0,0.0015134
0.0409724,0.0177195,0,0.00151601
0.0411404,0.0151505,0,0.00151753
0.0413083,0.0129128,0,0.00151809
0.0414762,0.0109695,0,0.0015178
0.0416441,0.00928664,0,0.00151677
0.041812,0.00783362,0,0.00151509
0.0419799,0.0065827,0,0.00151285
0.0421479,0.00550893,0,0.00151013
0.0423158,0.00458992,0,0.00150698
0.0424837,0.0038057,0,0.00150348
0.0426516,0.00313848,0,0.00149967
0.0428195,0.0025725,0,0.0014956
0.0429875,0.00209384,0,0.00149132
0.0431554,0.00169027,0,0.00148685
0.0433233,0.00135105,0,0.00148223
0.0434912,0.00106683,0,0.00147748
0.0436591,0.000829434,0,0.00147262
0.0438271,0.000631809,0,0.00146769
0.043995,0.000467843,0,0.00146268
0.0441629,0.000332278,0,0.00145762
0.0443308,0.000220603,0,0.00145252
0.0444987,0.000128961,0,0.00144739
0.0446667,5.40647e-05,0,0.00144224
0.0448346,-6.87728e-06,0,0.00143707
0.0450025,-5.62271e-05,0,0.00143189
0.0451704,-9.59771e-05,0,0.00142671
0.0453383,-0.000127802,0,0.00142152
0.0455063,-0.000153106,0,0.00141634
0.0456742,-0.00017306,0,0.00141117
0.0458421,-0.00018864,0,0.00140601
0.04601,-0.000200654,0,0.00140086
0.0461779,-0.000209772,0,0.00139572
0.0463459,-0.000216546,0,0.0013906
0.0465138,-0.000221427,0,0.00138549
0.0466817,-0.000224788,0,0.0013804
0.0468496,-0.00022693,0,0.00137533
0.0470175,-0.000228099,0,0.00137027
0.0471855,-0.000228496,0,0.00136523
0.0473534,-0.000228282,0,0.00136021
0.0475213,-0.000227586,0,0.00135521
0.0476892,-0.000226513,0,0.00135023
0.0478571,-0.000225146,0,0.00134526
0.0480251,-0.000223553,0,0.00134032
0.048193,-0.000221786,0,0.0013354
0.0483609,-0.000219887,0,0.00133049
0.0485288,-0.000217889,0,0.00132561
0.0486967,-0.000215819,0,0.00132074
0.0488647,-0.000213696,0,0.0013159
0.0490326,-0.000211537,0,0.00131107
0.0492005,-0.000209355,0,0.00130627
0.0493684,-0.000207159,0,0.00130148
0.0495363,-0.000204956,0,0.00129672
0.0497043,-0.000202752,0,0.00129197
0.0498722,-0.000200552,0,0.00128724
0.0500401,-0.000198358,0,0.00128254
0.050208,-0.000196174,0,0.00127785
0.0503759,-0.000194001,0,0.00127318
0.0505439,-0.000191841,0,0.00126854
0.0507118,-0.000189695,0,0.00126391
0.0508797,-0.000187562,0,0.0012593
0.0510476,-0.000185445,0,0.00125471
0.0512155,-0.000183343,0,0.00125015
0.0513835,-0.000181256,0,0.0012456
0.0515514,-0.000179185,0,0.00124107
0.0517193,-0.00017713,0,0.00123656
0.0518872,-0.00017509,0,0.00123207
0.0520551,-0.000173066,0,0.0012276
0.0522231,-0.000171058,0,0.00122315
0.052391,-0.000169065,0,0.00121871
0.0525589,-0.000167087,0,0.0012143
0.0527268,-0.000165125,0,0.00120991
0.0528947,-0.000163177,0,0.00120553
0.0530627,-0.000161245,0,0.00120118
0.0532306,-0.000159328,0,0.00119684
0.0533985,-0.000157426,0,0.00119252
0.0535664,-0.000155538,0,0.00118822
0.0537343,-0.000153665,0,0.00118394
0.0539023,-0.000151806,0,0.00117968
0.0540702,-0.000149962,0,0.00117544
0.0542381,-0.000148131,0,0.00117121
0.054406,-0.000146315,0,0.00116701
0.0545739,-0.000144513,0,0.00116282
0.0547419,-0.000142725,0,0.00115865
0.0549098,-0.00014095,0,0.0011545
0.0550777,-0.000139189,0,0.00115037
0.0552456,-0.000137441,0,0.00114626
0.0554135,-0.000135707,0,0.00114216
0.0555815,-0.000133986,0,0.00113808
0.0557494,-0.000132279,0,0.00113402
0.0559173,-0.000130584,0,0.00112998
0.0560852,-0.000128902,0,0.00112595
0.0562531,-0.000127234,0,0.00112195
0.0564211,-0.000125579,0,0.00111796
0.056589,-0.000123936,0,0.00111399
0.0567569,-0.000122306,0,0.00111004
0.0569248,-0.000120689,0,0.0011061
0.0570927,-0.000119084,0,0.00110218
0.0572607,-0.000117492,0,0.00109828
0.0574286,-0.000115913,0,0.0010944
0.0575965,-0.000114347,0,0.00109054
0.0577644,-0.000112793,0,0.00108669
0.0579323,-0.000111252,0,0.00108285
0.0581003,-0.000109724,0,0.00107904
0.0582682,-0.000108209,0,0.00107524
0.0584361,-0.000106707,0,0.00107146
0.058604,-0.000105219,0,0.0010677
0.0587719,-0.000103743,0,0.00106395
0.0589398,-0.000102282,0,0.00106022
0.0591078,-0.000100834,0,0.0010565
0.0592757,-9.94002e-05,0,0.00105281
0.0594436,-9.79814e-05,0,0.00104913
0.0596115,-9.65774e-05,0,0.00104547
0.0597794,-9.51888e-05,0,0.00104182
0.0599474,-9.38162e-05,0,0.00103818
0.0601153,-9.24602e-05,0,0.00103457
0.0602832,-9.11213e-05,0,0.00103097
0.0604511,-8.98001e-05,0,0.00102739
0.060619,-8.84976e-05,0,0.00102382
0.060787,-8.72146e-05,0,0.00102027
0.0609549,-8.59519e-05,0,0.00101674
0.0611228,-8.47105e-05,0,0.00101322
0.0612907,-8.34914e-05,0,0.00100971
0.0614586,-8.22958e-05,0,0.00100622
0.0616266,-8.11249e-05,0,0.00100275
0.0617945,-7.99797e-05,0,0.000999293
0.0619624,-7.88617e-05,0,0.000995851
0.0621303,-7.77722e-05,0,0.000992426
0.0622982,-7.67125e-05,0,0.000989015
0.0624662,-7.56841e-05,0,0.00098562
0.0626341,-7.46883e-05,0,0.00098224
0.062802,-7.37266e-05,0,0.000978875
0.0629699,-7.28003e-05,0,0.000975525
0.0631378,-7.1911e-05,0,0.00097219
0.0633058,-7.10598e-05,0,0.00096887
0.0634737,-7.02481e-05,0,0.000965565
0.0636416,-6.94771e-05,0,0.000962275
0.0638095,-6.87478e-05,0,0.000959
0.0639774,-6.80613e-05,0,0.000955739
0.0641454,-6.74182e-05,0,0.000952492
0.0643133,-6.68192e-05,0,0.000949261
0.0644812,-6.62648e-05,0,0.000946044
0.0646491,-6.57553e-05,0,0.000942842
0.064817,-6.52905e-05,0,0.000939654
0.064985,-6.48702e-05,0,0.000936481
0.0651529,-6.4494e-05,0,0.000933322
0.0653208,-6.41609e-05,0,0.000930177
0.0654887,-6.387e-05,0,0.000927046
0.0656566,-6.36196e-05,0,0.00092393
0.0658246,-6.3408e-05,0,0.000920827
0.0659925,-6.32327e-05,0,0.000917739
0.0661604,-6.30913e-05,0,0.000914664
0.0663283,-6.29802e-05,0,0.000911603
0.0664962,-6.28957e-05,0,0.000908555
0.0666642,-6.28332e-05,0,0.000905519
0.0668321,-6.27885e-05,0,0.0009025
0.067,-6.36047e-05,0,0.000856907
