z,U_0,U_1,U_2
0.00839599,0.0244401,0,-6.5375e-09
0.00856391,0.0244404,0,-6.53025e-09
0.00873183,0.0244408,0,-6.52304e-09
0.00889975,0.024441,0,-6.51586e-09
0.00906767,0.0244413,0,-6.50871e-09
0.00923559,0.0244415,0,-6.50161e-09
0.00940351,0.0244417,0,-6.49453e-09
0.00957143,0.0244418,0,-6.4875e-09
0.00973935,0.0244419,0,-6.4805e-09
0.00990727,0.0244421,0,-6.47354e-09
0.0100752,0.0244421,0,-6.46662e-09
0.0102431,0.0244422,0,-6.45974e-09
0.010411,0.0244423,0,-6.4529e-09
0.0105789,0.0244423,0,-6.44609e-09
0.0107469,0.0244423,0,-6.43933e-09
0.0109148,0.0244424,0,-6.43261e-09
0.0110827,0.0244424,0,-6.42593e-09
0.0112506,0.0244424,0,-6.41928e-09
0.0114185,0.0244424,0,-6.41268e-09
0.0115865,0.0244425,0,-6.40612e-09
0.0117544,0.0244425,0,-6.3996e-09
0.0119223,0.0244425,0,-6.39313e-09
0.0120902,0.0244425,0,-6.38669e-09
0.0122581,0.0244425,0,-6.38029e-09
0.0124261,0.0244425,0,-6.37394e-09
0.012594,0.0244425,0,-6.36762e-09
0.0127619,0.0244425,0,-6.36135e-09
0.0129298,0.0244425,0,-6.35512e-09
0.0130977,0.0244425,0,-6.34893e-09
0.0132657,0.0244425,0,-6.34278e-09
0.0134336,0.0244425,0,-6.33668e-09
0.0136015,0.0244425,0,-6.33061e-09
0.0137694,0.0244425,0,-6.32459e-09
0.0139373,0.0244425,0,-6.31861e-09
0.0141053,0.0244425,0,-6.31266e-09
0.0142732,0.0244425,0,-6.30677e-09
0.0144411,0.0244425,0,-6.30092e-09
0.014609,0.0244425,0,-6.2951e-09
0.0147769,0.0244425,0,-6.28933e-09
0.0149449,0.0244425,0,-6.2836e-09
0.0151128,0.0244425,0,-6.27791e-09
0.0152807,0.0244425,0,-6.27227e-09
0.0154486,0.0244425,0,-6.26667e-09
0.0156165,0.0244425,0,-6.26111e-09
0.0157845,0.0244425,0,-6.25559e-09
0.0159524,0.0244425,0,-6.25012e-09
0.0161203,0.0244425,0,-6.24468e-09
0.0162882,0.0244425,0,-6.2393e-09
0.0164561,0.0244425,0,-6.23395e-09
0.0166241,0.0244425,0,-6.22865e-09
0.016792,0.0244425,0,-6.22339e-09
0.0169599,0.0244425,0,-6.21818e-09
0.0171278,0.0244425,0,-6.213e-09
0.0172957,0.0244425,0,-6.20788e-09
0.0174637,0.0244425,0,-6.2028e-09
0.0176316,0.0244425,0,-6.19776e-09
0.0177995,0.0244425,0,-6.19276e-09
0.0179674,0.0244425,0,-6.18781e-09
0.0181353,0.0244425,0,-6.18291e-09
0.0183033,0.0244425,0,-6.17805e-09
0.0184712,0.0244425,0,-6.17323e-09
0.0186391,0.0244425,0,-6.16846e-09
0.018807,0.0244425,0,-6.16374e-09
0.0189749,0.0244425,0,-6.15907e-09
0.0191429,0.0244425,0,-6.15444e-09
0.0193108,0.0244425,0,-6.14985e-09
0.0194787,0.0244425,0,-6.14531e-09
0.0196466,0.0244425,0,-6.14082e-09
0.0198145,0.0244425,0,-6.13638e-09
0.0199825,0.0244425,0,-6.13198e-09
0.0201504,0.0244425,0,-6.12763e-09
0.0203183,0.0244425,0,-6.12333e-09
0.0204862,0.0244425,0,-6.11908e-09
0.0206541,0.0244425,0,-6.11487e-09
0.0208221,0.0244425,0,-6.11072e-09
0.02099,0.0244425,0,-6.10661e-09
0.0211579,0.0244425,0,-6.10255e-09
0.0213258,0.0244425,0,-6.09854e-09
0.0214937,0.0244425,0,-6.09458e-09
0.0216617,0.0244425,0,-6.09067e-09
0.0218296,0.0244425,0,-6.08681e-09
0.0219975,0.0244425,0,-6.08299e-09
0.0221654,0.0244425,0,-6.07923e-09
0.0223333,0.0244425,0,-6.07551e-09
0.0225013,0.0244425,0,-6.07185e-09
0.0226692,0.0244425,0,-6.06823e-09
0.0228371,0.0244425,0,-6.06466e-09
0.023005,0.0244425,0,-6.06115e-09
0.0231729,0.0244425,0,-6.05768e-09
0.0233409,0.0244425,0,-6.05425e-09
0.0235088,0.0244425,0,-6.05088e-09
0.0236767,0.0244425,0,-6.04755e-09
0.0238446,0.0244425,0,-6.04427e-09
0.0240125,0.0244425,0,-6.04104e-09
0.0241805,0.0244425,0,-6.03785e-09
0.0243484,0.0244424,0,-6.0347e-09
0.0245163,0.0244424,0,-6.0316e-09
0.0246842,0.0244424,0,-6.02854e-09
0.0248521,0.0244424,0,-6.02553e-09
0.0250201,0.0244424,0,-6.02255e-09
0.025188,0.0244424,0,-6.01961e-09
0.0253559,0.0244424,0,-6.01671e-09
0.0255238,0.0244424,0,-6.01385e-09
0.0256917,0.0244424,0,-6.01101e-09
0.0258596,0.0244424,0,-6.00821e-09
0.0260276,0.0244424,0,-6.00544e-09
0.0261955,0.0244423,0,-6.0027e-09
0.0263634,0.0244423,0,-5.99999e-09
0.0265313,0.0244423,0,-5.9973e-09
0.0266992,0.0244423,0,-5.99463e-09
0.0268672,0.0244423,0,-5.99198e-09
0.0270351,0.0244422,0,-5.98934e-09
0.027203,0.0244422,0,-5.98672e-09
0.0273709,0.0244422,0,-5.98411e-09
0.0275388,0.0244422,0,-5.98151e-09
0.0277068,0.0244421,0,-5.97892e-09
0.0278747,0.0244421,0,-5.97633e-09
0.0280426,0.0244421,0,-5.97374e-09
0.0282105,0.024442,0,-5.97114e-09
0.0283784,0.024442,0,-5.96855e-09
0.0285464,0.0244419,0,-5.96595e-09
0.0287143,0.0244419,0,-5.96334e-09
0.0288822,0.0244419,0,-5.96072e-09
0.0290501,0.0244418,0,-5.95809e-09
0.029218,0.0244418,0,-5.95544e-09
0.029386,0.0244417,0,-5.95278e-09
0.0295539,0.0244417,0,-5.9501e-09
0.0297218,0.0244416,0,-5.94741e-09
0.0298897,0.0244416,0,-5.9447e-09
0.0300576,0.0244415,0,-5.94198e-09
0.0302256,0.0244415,0,-5.93925e-09
0.0303935,0.0244414,0,-5.9365e-09
0.0305614,0.0244414,0,-5.93376e-09
0.0307293,0.0244413,0,-5.931e-09
0.0308972,0.0244413,0,-5.92826e-09
0.0310652,0.0244412,0,-5.92552e-09
0.0312331,0.0244412,0,-5.9228e-09
0.031401,0.0244411,0,-5.92011e-09
0.0315689,0.0244411,0,-5.91745e-09
0.0317368,0.024441,0,-5.91484e-09
0.0319048,0.024441,0,-5.9124e-09
0.0320727,0.024441,0,-5.91026e-09
0.0322406,0.0244409,0,-5.9089e-09
0.0324085,0.0244409,0,-5.90857e-09
0.0325764,0.0244409,0,-5.90954e-09
0.0327444,0.0244409,0,-5.91042e-09
0.0329123,0.0244409,0,-5.91028e-09
0.0330802,0.0244408,0,-5.88969e-09
0.0332481,0.0244408,0,-5.81216e-09
0.033416,0.0244408,0,-5.70217e-09
0.033584,0.0203323,0,-5.83276e-09
0.0337519,0.0105281,0,-5.92527e-09
0.0339198,0.00293742,0,-5.66222e-09
0.0340877,0.000600976,0,-5.58966e-09
0.0342556,0.000123481,0,-5.66093e-09
0.0344236,5.13641e-05,0,-5.64285e-09
0.0345915,4.27517e-05,0,-5.65239e-09
0.0347594,4.1899e-05,0,-5.6651e-09
0.0349273,4.18244e-05,0,-5.67882e-09
0.0350952,4.18159e-05,0,-5.69294e-09
0.0352632,4.18121e-05,0,-5.70762e-09
0.0354311,4.18085e-05,0,-5.72294e-09
0.035599,4.18047e-05,0,-5.73888e-09
0.0357669,4.18006e-05,0,-5.7554e-09
0.0359348,4.17963e-05,0,-5.77251e-09
0.0361028,4.17919e-05,0,-5.79016e-09
0.0362707,4.17872e-05,0,-5.80831e-09
0.0364386,4.17823e-05,0,-5.82696e-09
0.0366065,4.17772e-05,0,-5.84607e-09
0.0367744,4.17719e-05,0,-5.86559e-09
0.0369424,4.17664e-05,0,-5.8855e-09
0.0371103,4.17607e-05,0,-5.90575e-09
0.0372782,4.17548e-05,0,-5.92632e-09
0.0374461,4.17486e-05,0,-5.9472e-09
0.037614,4.17423e-05,0,-5.96835e-09
0.037782,4.17357e-05,0,-5.98973e-09
0.0379499,4.1729e-05,0,-6.01134e-09
0.0381178,4.1722e-05,0,-6.03314e-09
0.0382857,4.17148e-05,0,-6.05511e-09
0.0384536,4.17075e-05,0,-6.07724e-09
0.0386216,4.16999e-05,0,-6.09953e-09
0.0387895,4.16921e-05,0,-6.12196e-09
0.0389574,4.16841e-05,0,-6.1445e-09
0.0391253,4.16759e-05,0,-6.16715e-09
0.0392932,4.16675e-05,0,-6.18992e-09
0.0394612,4.16589e-05,0,-6.21277e-09
0.0396291,4.16501e-05,0,-6.23571e-09
0.039797,4.16411e-05,0,-6.25874e-09
0.0399649,4.16319e-05,0,-6.28185e-09
0.0401328,4.16224e-05,0,-6.30504e-09
0.0403008,4.16128e-05,0,-6.32829e-09
0.0404687,4.1603e-05,0,-6.35164e-09
0.0406366,4.1593e-05,0,-6.37504e-09
0.0408045,4.15827e-05,0,-6.39851e-09
0.0409724,4.15723e-05,0,-6.42208e-09
0.0411404,4.15617e-05,0,-6.44569e-09
0.0413083,4.15508e-05,0,-6.46936e-09
0.0414762,4.15398e-05,0,-6.49313e-09
0.0416441,4.15285e-05,0,-6.51697e-09
0.041812,4.15171e-05,0,-6.54087e-09
0.0419799,4.15055e-05,0,-6.56486e-09
0.0421479,4.14936e-05,0,-6.58893e-09
0.0423158,4.14816e-05,0,-6.61309e-09
0.0424837,4.14694e-05,0,-6.6373e-09
0.0426516,4.14569e-05,0,-6.6616e-09
0.0428195,4.14443e-05,0,-6.68602e-09
0.0429875,4.14314e-05,0,-6.71051e-09
0.0431554,4.14184e-05,0,-6.73507e-09
0.0433233,4.14052e-05,0,-6.75974e-09
0.0434912,4.13917e-05,0,-6.78452e-09
0.0436591,4.13781e-05,0,-6.80938e-09
0.0438271,4.13643e-05,0,-6.83431e-09
0.043995,4.13503e-05,0,-6.85934e-09
0.0441629,4.13361e-05,0,-6.88447e-09
0.0443308,4.13217e-05,0,-6.90972e-09
0.0444987,4.1307e-05,0,-6.93505e-09
0.0446667,4.12922e-05,0,-6.96048e-09
0.0448346,4.12772e-05,0,-6.98605e-09
0.0450025,4.1262e-05,0,-7.01169e-09
0.0451704,4.12467e-05,0,-7.03743e-09
0.0453383,4.12311e-05,0,-7.06329e-09
0.0455063,4.12153e-05,0,-7.08928e-09
0.0456742,4.11993e-05,0,-7.11534e-09
0.0458421,4.11832e-05,0,-7.14152e-09
0.04601,4.11668e-05,0,-7.1678e-09
0.0461779,4.11503e-05,0,-7.19419e-09
0.0463459,4.11335e-05,0,-7.22071e-09
0.0465138,4.11166e-05,0,-7.24734e-09
0.0466817,4.10995e-05,0,-7.27408e-09
0.0468496,4.10822e-05,0,-7.30091e-09
0.0470175,4.10647e-05,0,-7.32785e-09
0.0471855,4.1047e-05,0,-7.35491e-09
0.0473534,4.10291e-05,0,-7.38211e-09
0.0475213,4.1011e-05,0,-7.40942e-09
0.0476892,4.09927e-05,0,-7.43683e-09
0.0478571,4.09743e-05,0,-7.46437e-09
0.0480251,4.09556e-05,0,-7.49201e-09
0.048193,4.09368e-05,0,-7.51975e-09
0.0483609,4.09178e-05,0,-7.54763e-09
0.0485288,4.08986e-05,0,-7.57564e-09
0.0486967,4.08792e-05,0,-7.60376e-09
0.0488647,4.08596e-05,0,-7.63201e-09
0.0490326,4.08398e-05,0,-7.66038e-09
0.0492005,4.08199e-05,0,-7.68885e-09
0.0493684,4.07997e-05,0,-7.71744e-09
0.0495363,4.07794e-05,0,-7.74615e-09
0.0497043,4.07588e-05,0,-7.77499e-09
0.0498722,4.07382e-05,0,-7.80394e-09
0.0500401,4.07173e-05,0,-7.83302e-09
0.050208,4.06962e-05,0,-7.86224e-09
0.0503759,4.06749e-05,0,-7.89154e-09
0.0505439,4.06535e-05,0,-7.92098e-09
0.0507118,4.06319e-05,0,-7.95057e-09
0.0508797,4.06101e-05,0,-7.98027e-09
0.0510476,4.05881e-05,0,-8.01009e-09
0.0512155,4.05659e-05,0,-8.04003e-09
0.0513835,4.05436e-05,0,-8.07008e-09
0.0515514,4.0521e-05,0,-8.10025e-09
0.0517193,4.04983e-05,0,-8.13055e-09
0.0518872,4.04754e-05,0,-8.16097e-09
0.0520551,4.04523e-05,0,-8.19152e-09
0.0522231,4.04291e-05,0,-8.2222e-09
0.052391,4.04057e-05,0,-8.253e-09
0.0525589,4.0382e-05,0,-8.28392e-09
0.0527268,4.03582e-05,0,-8.31495e-09
0.0528947,4.03343e-05,0,-8.3461e-09
0.0530627,4.03101e-05,0,-8.37738e-09
0.0532306,4.02857e-05,0,-8.40876e-09
0.0533985,4.02612e-05,0,-8.44027e-09
0.0535664,4.02366e-05,0,-8.47189e-09
0.0537343,4.02117e-05,0,-8.50365e-09
0.0539023,4.01866e-05,0,-8.53551e-09
0.0540702,4.01614e-05,0,-8.56749e-09
0.0542381,4.0136e-05,0,-8.59958e-09
0.054406,4.01104e-05,0,-8.63176e-09
0.0545739,4.00847e-05,0,-8.66405e-09
0.0547419,4.00588e-05,0,-8.69644e-09
0.0549098,4.00327e-05,0,-8.72894e-09
0.0550777,4.00064e-05,0,-8.76154e-09
0.0552456,3.99799e-05,0,-8.79423e-09
0.0554135,3.99533e-05,0,-8.82704e-09
0.0555815,3.99265e-05,0,-8.85995e-09
0.0557494,3.98996e-05,0,-8.89295e-09
0.0559173,3.98724e-05,0,-8.926e-09
0.0560852,3.98451e-05,0,-8.95916e-09
0.0562531,3.98176e-05,0,-8.99242e-09
0.0564211,3.979e-05,0,-9.02575e-09
0.056589,3.97621e-05,0,-9.05915e-09
0.0567569,3.97341e-05,0,-9.09262e-09
0.0569248,3.9706e-05,0,-9.12617e-09
0.0570927,3.96776e-05,0,-9.15979e-09
0.0572607,3.96491e-05,0,-9.19351e-09
0.0574286,3.96204e-05,0,-9.22729e-09
0.0575965,3.95916e-05,0,-9.26111e-09
0.0577644,3.95626e-05,0,-9.29501e-09
0.0579323,3.95334e-05,0,-9.32897e-09
0.0581003,3.9504e-05,0,-9.36297e-09
0.0582682,3.94745e-05,0,-9.39704e-09
0.0584361,3.94448e-05,0,-9.43119e-09
0.058604,3.9415e-05,0,-9.4654e-09
0.0587719,3.9385e-05,0,-9.49968e-09
0.0589398,3.93548e-05,0,-9.53403e-09
0.0591078,3.93244e-05,0,-9.56841e-09
0.0592757,3.92939e-05,0,-9.60288e-09
0.0594436,3.92632e-05,0,-9.63744e-09
0.0596115,3.92324e-05,0,-9.67206e-09
0.0597794,3.92014e-05,0,-9.70679e-09
0.0599474,3.91702e-05,0,-9.74159e-09
0.0601153,3.91388e-05,0,-9.7765e-09
0.0602832,3.91074e-05,0,-9.81152e-09
0.0604511,3.90757e-05,0,-9.84672e-09
0.060619,3.90439e-05,0,-9.88202e-09
0.060787,3.90119e-05,0,-9.91745e-09
0.0609549,3.89797e-05,0,-9.95307e-09
0.0611228,3.89474e-05,0,-9.98889e-09
0.0612907,3.89149e-05,0,-1.0025e-08
0.0614586,3.88823e-05,0,-1.00613e-08
0.0616266,3.88495e-05,0,-1.00978e-08
0.0617945,3.88165e-05,0,-1.01346e-08
0.0619624,3.87834e-05,0,-1.01717e-08
0.0621303,3.87502e-05,0,-1.02092e-08
0.0622982,3.87167e-05,0,-1.02471e-08
0.0624662,3.86831e-05,0,-1.02854e-08
0.0626341,3.86494e-05,0,-1.03242e-08
0.062802,3.86155e-05,0,-1.03634e-08
0.0629699,3.85814e-05,0,-1.04033e-08
0.0631378,3.85472e-05,0,-1.04437e-08
0.0633058,3.85128e-05,0,-1.04849e-08
0.0634737,3.84783e-05,0,-1.05267e-08
0.0636416,3.84436e-05,0,-1.05694e-08
0.0638095,3.84088e-05,0,-1.06129e-08
0.0639774,3.83738e-05,0,-1.06573e-08
0.0641454,3.83386e-05,0,-1.07028e-08
0.0643133,3.83033e-05,0,-1.07494e-08
0.0644812,3.82679e-05,0,-1.07973e-08
0.0646491,3.82322e-05,0,-1.08465e-08
0.064817,3.81965e-05,0,-1.08971e-08
0.064985,3.81606e-05,0,-1.09492e-08
0.0651529,3.81245e-05,0,-1.10029e-08
0.0653208,3.80883e-05,0,-1.10584e-08
0.0654887,3.80519e-05,0,-1.1116e-08
0.0656566,3.80154e-05,0,-1.11755e-08
0.0658246,3.79788e-05,0,-1.12371e-08
0.0659925,3.7942e-05,0,-1.13006e-08
0.0661604,3.7905e-05,0,-1.13656e-08
0.0663283,3.7868e-05,0,-1.14321e-08
0.0664962,3.78317e-05,0,-1.15009e-08
0.0666642,3.77994e-05,0,-1.15527e-08
0.0668321,3.77787e-05,0,-1.16329e-08
0.067,3.72403e-05,0,-1.20997e-08
